134.591, 144.377, 157.043, 157.104, 111.66, 49.2139, 59.4795, 54.6904, 49.625, 55.1416, 57.0723, 106.94, 160.376, 154.25, 159.112, 159.89, 157.404, 156.855, 147.077, 139.56, 
140.661, 166.477, 172.868, 171.633, 69.0391, 32.877, 29.2461, 24.7129, 26.4951, 30.626, 34.7471, 85.7695, 121.619, 141.177, 163.799, 167.604, 170.579, 164.266, 157.297, 149.942, 
155.346, 170.949, 174, 163.238, 63.627, 65.0625, 113.612, 119.333, 118.891, 117.148, 117.98, 104.414, 87.4736, 91.9385, 156.68, 162.521, 172.991, 166.75, 159.938, 152.727, 
153.385, 159.235, 163.581, 154.502, 74.6592, 99.3662, 125.125, 89.124, 115.493, 108.427, 80.8252, 86.8955, 72.8506, 84.3291, 148.86, 158.394, 175.61, 168.445, 161.57, 154.906, 
127.147, 182.605, 157.786, 145.405, 71.0332, 103.798, 93.3984, 55.7773, 54.4902, 59.7607, 35.6279, 71.6719, 72.8467, 72.5898, 131.758, 157.403, 174.634, 169.125, 162.219, 155.438, 
124.568, 152.1, 152.943, 136.384, 75.2227, 97.6631, 71.0781, 36.998, 38.6172, 27.1514, 13.7188, 56.7666, 59.3018, 41.6357, 79.9971, 142.566, 171.242, 169.234, 162.219, 155.438, 
116.503, 121.297, 147.688, 127.831, 89.2275, 95.4619, 25.1689, 34.6006, 46.7979, 19.9482, 14.959, 55.4121, 66.6016, 22.3281, 53.2109, 150.91, 167.204, 167.492, 160.883, 154.906, 
111.287, 106.663, 132.259, 115.168, 77.6641, 74.3984, 14.7949, 21.5205, 27.5674, 24.9014, 25.1709, 59.5303, 55.9717, 24.9268, 63.2363, 150.234, 162.99, 164.812, 158.938, 153.273, 
101.511, 82.9189, 118.293, 112.908, 30.543, 14.3906, 10.5781, 10.7832, 6.36035, 18.0947, 18.3115, 59.9316, 67.5967, 38.2324, 53.9609, 142.419, 158.625, 160.961, 156.812, 150.766, 
99.8076, 69.7236, 105.839, 116.53, 32.2246, 23.2568, 12.0068, 9.24512, 3.88965, 6.94824, 16.8076, 54.3936, 83.7402, 46.2393, 51.4424, 139.209, 153.226, 155.805, 153, 146.296, 
98.1523, 111.228, 102.905, 118.112, 37.8955, 36.5967, 11.4355, 6.71387, 2.94434, 4.24219, 21.3438, 55.2969, 71.249, 58.1592, 96.4473, 133.856, 146.817, 150.126, 147.32, 138.042, 
