142.5, 169.992, 200.649, 206.824, 205.99, 83.042, 54.2891, 58.4141, 41.7246, 20.6006, 25.2354, 23.6914, 42.1162, 165.302, 146.017, 144.016, 174.822, 177.643, 171.888, 173.822, 
145.613, 214.804, 232.146, 234.197, 192.701, 44.0791, 19.6162, 44.0322, 53.5654, 58.2949, 60.6396, 63.5664, 79.0186, 154.118, 96.3916, 103.642, 148.911, 201.481, 187.562, 193.213, 
172.486, 224.479, 234.555, 233.326, 174.616, 61.7324, 80.0117, 96.2471, 40.9941, 57.2148, 81.8955, 71.6514, 85.6006, 123.336, 81.2803, 48.3613, 159.865, 201.819, 184.824, 197.459, 
126.674, 186.716, 187.448, 230.104, 156.495, 56.0186, 85.25, 88.415, 63.4316, 25.3916, 52.2637, 14.3682, 64.3008, 104.054, 81.0684, 38.1797, 125.888, 182.289, 186.522, 195.209, 
152.518, 164.715, 195.807, 229.069, 142.586, 49.7588, 79.46, 95.7822, 49.7178, 19.2656, 14.4746, 34.416, 44.6074, 95.459, 74.6611, 37.5996, 116.727, 138.503, 185.08, 193.123, 
183.225, 158.615, 171.529, 223.921, 129.291, 89.0264, 90.9492, 59.0742, 44.418, 19.6445, 15.7383, 55.1035, 50.6084, 89.9941, 74.9707, 19.2725, 60.6387, 83.5635, 142.897, 188.73, 
177.119, 142.998, 157.686, 219.601, 119.802, 79.3721, 64.043, 9.9502, 7.08984, 6.76172, 3.58496, 30.1426, 19.96, 74.7012, 73.0029, 21.6914, 37.666, 57.0156, 171.27, 184.887, 
174.879, 128.299, 135.358, 188.345, 106.688, 46.5039, 57.8496, 4.33008, 7.10156, 7.23438, 0.757812, 20.7139, 10.8057, 62.5117, 67.7529, 17.4453, 44.1826, 75.5596, 183.477, 181.961, 
170.885, 105.741, 115.428, 185.634, 103.278, 32.8633, 42.8516, 0.761719, 6.83887, 4.5, 1.07227, 9.00195, 2.90625, 50.5938, 64.1299, 11.3525, 41.9082, 70.082, 167.946, 179.709, 
166.892, 104.514, 94.5791, 177.641, 109.804, 23.6836, 51.7109, 16.5908, 8.87988, 4.60156, 0.338867, 0.561523, 3.19434, 60.5596, 71.0996, 38.834, 48.9062, 73.5605, 168.548, 178.303, 
73.7148, 154.688, 136.123, 157.539, 115.964, 28.083, 43.4287, 15.6484, 9.125, 2.42188, 0.356445, 0.407227, 5.73828, 49.9219, 68.3779, 40.5938, 45.417, 89.9287, 161.482, 174.438, 
