133.245, 160.289, 169.094, 184.502, 199.363, 137.831, 59.2949, 58.6436, 47.9541, 28.6611, 30.4346, 31.6211, 47.4541, 129.097, 80.0684, 129.334, 159.874, 160.353, 161.957, 152.537, 
131.738, 163.967, 202.103, 209.611, 206.317, 118.68, 30.5674, 39.7676, 95.1309, 122.558, 129.484, 131.734, 123.097, 103.973, 76.1465, 79.8398, 151.005, 165.057, 174.123, 167.456, 
132.061, 183.348, 207.469, 210.5, 207.351, 113.716, 74.043, 33.9824, 72.3545, 141.679, 142.245, 95.083, 125.682, 80.5898, 66.333, 71.8281, 95.7393, 135.877, 168.867, 171.547, 
119.199, 154.177, 176.445, 178.885, 201.661, 103.905, 87.46, 48.5635, 76.9277, 106.623, 139.228, 56.8613, 73.5215, 68.8516, 76.793, 25.4697, 50.5977, 116.998, 162.105, 173.164, 
118.75, 149.932, 173.67, 183.23, 193.713, 93.2812, 73.2158, 17.8408, 74.3271, 71.3633, 126.205, 34.6191, 30.7344, 61.2354, 84.9463, 16.7539, 61.5986, 121.587, 157.91, 172.55, 
163.238, 157.566, 164.856, 169.473, 183.278, 47.4092, 18.459, 17.9834, 10.7617, 29.415, 100.502, 34.7031, 28.1533, 59.251, 71.6123, 12.6787, 64.9463, 88.0068, 156.038, 166.429, 
165.426, 149.13, 145.197, 158.8, 165.181, 10.1787, 6.53418, 3, 5.87109, 4, 62.9287, 51.8164, 51.3252, 77.2109, 85.709, 24.8828, 59.3086, 73.2744, 149.854, 158.437, 
160.351, 142.727, 127.805, 138.832, 131.093, 7.43457, 5.80762, 3.58008, 3.88867, 3.5166, 39.7793, 59.4395, 61.3613, 86.9355, 100.099, 65.4482, 60.3535, 68.9717, 144.922, 152.399, 
150.303, 133.046, 103.438, 129.609, 144.814, 23.4922, 6.91895, 4.54688, 1, 10.2061, 30.9756, 51.1045, 55.8896, 85.8242, 94.7002, 76.6934, 59.6748, 79.3691, 141.746, 148.121, 
128.325, 138.262, 100.339, 114.481, 138.4, 22.1729, 7.27441, 4.10938, 1.25, 6.80469, 22.2949, 45.9492, 52.4531, 84.4033, 87.0244, 83.6484, 76.0039, 145.703, 134.866, 141.12, 
39.1406, 95.9258, 130.376, 96.8721, 121.054, 22.5156, 3.52051, 3.34375, 1, 3.48145, 17.1484, 40.3672, 48.7812, 71.9072, 84.6533, 83.4766, 80.3506, 145.812, 125.85, 138.825, 
